Fury;7.522;War;2014;David Ayer;images\228150.jpg;In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.;15/10/2014
Saw;7.4;Horror;2004;James Wan;images\176.jpg;Two men wake up to find themselves shackled in a grimy, abandoned bathroom. As they struggle to comprehend their predicament, they discover a disturbing tape left behind by the sadistic mastermind known as Jigsaw. With a chilling voice and cryptic instructions, Jigsaw informs them that they must partake in a gruesome game in order to secure their freedom.;1/10/2004
Twilight;6.3;Fantasy;2008;Catherine Hardwicke;images\8966.jpg;When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.;20/11/2008
Fast & Furious Presents: Hobbs & Shaw;6.869;Action;2019;David Leitch;images\384018.jpg;Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.;1/08/2019
Deadpool;7.607;Action;2016;Tim Miller;images\293660.jpg;The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.;9/02/2016
Mickey and Friends: Trick or Treats;6.75;Animation;2023;David H. Brooks;images\1166714.jpg;Mickey, Minnie, Goofy, Donald and Daisy are trick-or-treating when Donald spies the spookiest mansion he’s ever seen and assumes it has the best treats. After he convinces his friends to risk a visit, the owner, Witch Hazel, casts a spell that turns them into their costumes.;1/10/2023
Thor: Ragnarok;7.595;Action;2017;Taika Waititi;images\284053.jpg;Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.;2/10/2017
X;6.8;Horror;2022;Ti West;images\760104.jpg;In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.;17/03/2022
Butcher's Crossing;6.367;Drama;2023;Gabe Polsky;images\843846.jpg;In the 1870s, a young Harvard dropout seeks his destiny out West by tying his fate to a team of buffalo hunters led by a man named Miller. Together, they embark on a harrowing journey risking life and sanity.;20/10/2023
Dragon Ball: Mystical Adventure;6.77;Action;1988;Kazuhisa Takenouchi;images\116776.jpg;Master Roshi has succeeded at the one mission he valued most: to train Goku and Krillin to become ultimate fighters. So, he arranges for them to test their mettle at a competition hosted by Emperor Chiaotzu. Not everyone's playing by the rules, however, as a member of the ruler's household schemes to use the Dragonballs to extort money and power from the royal.;9/07/1988
The Nightmare Before Christmas;7.8;Fantasy;1993;Henry Selick;images\9479.jpg;Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.;9/10/1993
The Estate;5.5;Comedy;2022;Dean Craig;images\910858.jpg;Two sisters attempt to win over their terminally ill, difficult-to-please aunt in hopes of becoming the beneficiaries of her wealthy estate, only to find the rest of their greedy family members have the same idea.;4/11/2022
Viking: Bloodlust;6.9;Action;2023;Greg Keith;images\1049951.jpg;A band of vikings are on the run from a blood thirsty group of Berserkers who want to fight to the death.;21/04/2023
Dawn of the Planet of the Apes;7.308;Science Fiction;2014;Matt Reeves;images\119450.jpg;A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.;26/06/2014
Real Steel;6.984;Action;2011;Shawn Levy;images\39254.jpg;Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.;28/09/2011
The Kill Room;6.122;Crime;2023;Nicol Paone;images\958006.jpg;A hitman, his boss, an art dealer and a money-laundering scheme that accidentally turns the assassin into an overnight avant-garde sensation, one that forces her to play the art world against the underworld.;14/09/2023
The Hunger Games;7.196;Science Fiction;2012;Gary Ross;images\70160.jpg;Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.;12/03/2012
Hidden Strike;7.033;Action;2023;Scott Waugh;images\457332.jpg;Two elite soldiers must escort civilians through a gauntlet of gunfire and explosions.;6/07/2023
No Dogs or Italians Allowed;7.696;Animation;2023;Alain Ughetto;images\715385.jpg;Early 20th century, in the Ughetto family's home village, Ughettera, Northern Italy. Life in the region had become very difficult and the Ughettos dreamed of a better life abroad. Legend has it that Luigi Ughetto crossed the Alps and started a new life in France, thus changing his beloved family's destiny forever. His grandson retraces their story.;25/01/2023
Charlie and the Chocolate Factory;7.041;Adventure;2005;Tim Burton;images\118.jpg;A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.;13/07/2005
Trolls;6.664;Family;2016;Mike Mitchell;images\136799.jpg;After the monstrous Bergens invade Troll Village, Princess Poppy, the happiest Troll ever born, and overly-cautious, curmudgeonly outcast Branch set off on a journey to rescue her friends. Their mission is full of adventure and mishaps, as this mismatched duo try to tolerate each other long enough to get the job done.;13/10/2016
Home Alone 2: Lost in New York;6.709;Comedy;1992;Chris Columbus;images\772.jpg;Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.;19/11/1992
Zack Snyder's Justice League;8.183;Action;2021;Zack Snyder;images\791373.jpg;Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.;18/03/2021
Cars 2;6.085;Animation;2011;John Lasseter;images\49013.jpg;Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.;11/06/2011
The Princess and the Frog;7.202;Romance;2009;Ron Clements;images\10198.jpg;A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.;8/12/2009
The Suicide Squad;7.554;Action;2021;James Gunn;images\436969.jpg;Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.;28/07/2021
¿Quieres ser mi hijo?;8.587;Comedy;2023;Ihtzi Hurtado;images\1181678.jpg;Lu, a conformist woman in her forties, learns that her 15-year partner has been having extramarital affairs. Starting from scratch, she gets involved in an unexpected relationship with a young womanizer.;21/09/2023
